ID,Americas,EU,APAC,"missing
completely",Dupes,Database,,Schema,Type,Name,"comments
in column
AF?","# queries
","# users
","storage
in GB","mapped
AURORA
source product","mapped
AURORA
data product",comments,Data Model Availability,UAT Start Date,Go-live Date,,PRE-FILTER
ANALYTICS;VW_MAP_PRODUCT_VOL_CONV_FACTOR_TR_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_PRODUCT_VOL_CONV_FACTOR_TR_LOAD,no,70,4,0,,,,,,,,
ANALYTICS;VW_MAP_RGNL_HIER_SAP_ELSA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_RGNL_HIER_SAP_ELSA_LOAD,no,279,6,0,SAP,SAP CORE 1.0,,tbd,NN,tbd,,SAP
ANALYTICS;VW_MAP_SFORCE_ASSC_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_SFORCE_ASSC_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_MAP_SFORCE_BNDRY_ASGN_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_SFORCE_BNDRY_ASGN_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_MAP_SUBSTN_STRC_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_SUBSTN_STRC_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_MAP_SURVEY_QUESTION_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_SURVEY_QUESTION_LOAD,no,3,3,0,Vault CRM,,,,,,,Veeva
ANALYTICS;VW_MAP_SURVEY_TERRITORY_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_SURVEY_TERRITORY_LOAD,no,3,3,0,Vault CRM,,,,,,,Veeva
ANALYTICS;VW_MAP_TERRITORY_CWID_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_TERRITORY_CWID_LOAD,no,5,4,0,Vault Align,,,,,,,
ANALYTICS;VW_MAP_TERRITORY_HIERARCHY_HIST_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_TERRITORY_HIERARCHY_HIST_LOAD,no,8,6,0,Vault Align,,,,,,,
ANALYTICS;VW_MAP_TERRITORY_HIERARCHY_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_TERRITORY_HIERARCHY_LOAD,no,249,6,0,Vault Align,,,,,,,Veeva
ANALYTICS;VW_MAP_TERRITORY_HIERARCHY_V2_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_TERRITORY_HIERARCHY_V2_LOAD,no,6,6,0,Vault Align,,,,,,,Veeva
ANALYTICS;VW_MAP_TERRITORY_LEVEL_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_TERRITORY_LEVEL_LOAD,no,3,3,0,Vault Align,,,,,,,Veeva
ANALYTICS;VW_MAP_TERRITORY_TARGET_ACCOUNT_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_TERRITORY_TARGET_ACCOUNT_LOAD,no,15,8,0,Vault Align,,,,,,,
ANALYTICS;VW_MAP_TERRITORY_TARGET_ACCOUNT_TANAYA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_TERRITORY_TARGET_ACCOUNT_TANAYA_LOAD,no,1,1,0,Vault Align,,,,,,,
ANALYTICS;VW_MAP_TRANSLATION_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_TRANSLATION_LOAD,no,3,3,0,Reference,,,,,,,
ANALYTICS;VW_MAP_USER2TERRITORY_HISTORY_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_USER2TERRITORY_HISTORY_LOAD,no,202,6,0,Vault Align,,,,,,,Veeva
ANALYTICS;VW_MAP_VAULT_BINDER_DOCUMENT_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_VAULT_BINDER_DOCUMENT_LOAD,no,3,3,0,Vault,,,,,,,Veeva
ANALYTICS;VW_MAP_VAULT_RELATIONSHIP_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_VAULT_RELATIONSHIP_LOAD,no,3,3,0,Vault,,,,,,,Veeva
ANALYTICS;VW_MAP_WEB_VST_GOOGLE_ANALYTICS_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_WEB_VST_GOOGLE_ANALYTICS_LOAD,yes,3,3,0,Google Analytics,,"GA3 pipeline, not in scope of Aurora",,,,,Google
ANALYTICS;VW_MAP_ZINDEX_PCMDTY_LOCALDATA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_MAP_ZINDEX_PCMDTY_LOCALDATA_LOAD,no,6,4,0,,,,,,,,
ANALYTICS;VW_PMW_SALESKPI_WIP,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_PMW_SALESKPI_WIP,no,162,5,0,,,,,,,,
ANALYTICS;VW_PO_CDP_PH_JP,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_PO_CDP_PH_JP,no,6,5,0,,,,,,,,Japan
ANALYTICS;VW_REF_AC_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_AC_CATG_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_AC_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_AC_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_AGE_GRP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_AGE_GRP_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_CLINSTDY_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_CLINSTDY_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_CLINSTDY_PHASE_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_CLINSTDY_PHASE_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_CLINSTDY_PURP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_CLINSTDY_PURP_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_CMDTY_LCYC_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_CMDTY_LCYC_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_CONTG_ME_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_CONTG_ME_CATG_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_CPROF_CLAS_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_CPROF_CLAS_TYP_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_CURR_EXCH_RATE_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_CURR_EXCH_RATE_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_DATA_MSK_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_DATA_MSK_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_EXCLUSION_TGLIST_JP_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_EXCLUSION_TGLIST_JP_LOAD,no,3,3,0,,,,,,,,Japan
ANALYTICS;VW_REF_FCN_SPECLSM_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_FCN_SPECLSM_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_FRMLRY_REIMBMNT_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_FRMLRY_REIMBMNT_CATG_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_GENDER_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_GENDER_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_GENERIC_BRANDED_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_GENERIC_BRANDED_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_HC_PLN_MODEL_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_HC_PLN_MODEL_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_HCO_FR031_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_HCO_FR031_LOAD,no,6,3,0,,,,,,,,
ANALYTICS;VW_REF_HCO_SEGMENTATION_JP_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_HCO_SEGMENTATION_JP_LOAD,no,3,3,0,,,,,,,,Japan
ANALYTICS;VW_REF_HERBL_PROD_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_HERBL_PROD_CATG_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_HOMEOPC_PROD_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_HOMEOPC_PROD_CATG_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_IB_DATA_JP_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_IB_DATA_JP_LOAD,no,3,3,0,,,,,,,,Japan
ANALYTICS;VW_REF_INDCTN_FOR_USE_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_INDCTN_FOR_USE_CATG_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_LTH_SEQ_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_LTH_SEQ_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_MAIL_MTRL_TOPIC_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_MAIL_MTRL_TOPIC_CATG_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_MEAS_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_MEAS_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_MEDPRO_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_MEDPRO_TYP_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_MKT_SEGTN_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_MKT_SEGTN_CATG_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_MVST_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_MVST_TYP_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_OAC_GRP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_OAC_GRP_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_ORG_ROLE_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_ORG_ROLE_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_OTC_PROD_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_OTC_PROD_CATG_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_OTHR_INDCTN_FOR_USE_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_OTHR_INDCTN_FOR_USE_CATG_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PANEL_MBR_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PANEL_MBR_CATG_IQVIA_LOAD,no,0,0,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PCMDTY_BIOL_CLAS_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PCMDTY_BIOL_CLAS_TYP_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PCMDTY_DETL_RX_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PCMDTY_DETL_RX_CATG_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PRFSN_SPCL_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PRFSN_SPCL_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROM_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROM_CATG_IQVIA_LOAD,no,0,0,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_AUDS_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_AUDS_CATG_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_CHNL_GRP_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_CHNL_GRP_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_CHNL_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_CHNL_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_CNTNT_QLTY_RTNG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_CNTNT_QLTY_RTNG_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_CTCT_CUR_PSCRNG_FREQ_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_CTCT_CUR_PSCRNG_FREQ_CATG_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_CTCT_FUT_PSCRNG_INTENTN_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_CTCT_FUT_PSCRNG_INTENTN_CATG_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_CTCT_GRP_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_CTCT_GRP_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_CTCT_PRMTR_QLTY_RTNG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_CTCT_PRMTR_QLTY_RTNG_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_DETLG_DEVICE_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_DETLG_DEVICE_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_DETLG_PROD_ORDER_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_DETLG_PROD_ORDER_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_DETLG_PROD_PRESNT_NBR_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_DETLG_PROD_PRESNT_NBR_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_DETLG_PURP_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_DETLG_PURP_CATG_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_DETLG_PURP_GRP_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_DETLG_PURP_GRP_CATG_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_DETLG_SMPL_USE_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_DETLG_SMPL_USE_CATG_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_DETLG_SUCC_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_DETLG_SUCC_CATG_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_DETLG_VIDEO_PLTFM_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_DETLG_VIDEO_PLTFM_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_ENGMNT_GRP_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_ENGMNT_GRP_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_ENGMNT_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_ENGMNT_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_MCOND_TYP_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_MCOND_TYP_CATG_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_MCOND_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_MCOND_TYP_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_MT_PRMTR_ORG_REL_ROLE_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_MT_PRMTR_ORG_REL_ROLE_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_MT_PRMTR_ORG_REL_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_MT_PRMTR_ORG_REL_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_PROD_CATG_GRP_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_PROD_CATG_GRP_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_PROD_CATG_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_PROD_CATG_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_PROD_DETL_ONLN_DSCVRY_METH_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_PROD_DETL_ONLN_DSCVRY_METH_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_PROML_PROD_SMPL_METH_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_PROML_PROD_SMPL_METH_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_RX_FILL_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_RX_FILL_TYP_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_RX_ORIGNTN_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_RX_ORIGNTN_CATG_IQVIA_LOAD,no,3,3,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_SALES_REP_EMAIL_LINK_SNT_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_SALES_REP_EMAIL_LINK_SNT_CATG_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_SALES_REP_EMAIL_SNT_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_SALES_REP_EMAIL_SNT_CATG_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_SCANNER_COUNT_JP_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_SCANNER_COUNT_JP_LOAD,no,3,3,0,,,,,,,,Japan
ANALYTICS;VW_REF_SOB_TYP_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_SOB_TYP_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_SOCIAL_MEDIA_PLTFM_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_SOCIAL_MEDIA_PLTFM_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_TRANS_DCATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_TRANS_DCATG_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_TRTMT_COND_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_TRTMT_COND_CATG_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REF_TRTMT_OUTCM_COND_CATG_IQVIA_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REF_TRTMT_OUTCM_COND_CATG_IQVIA_LOAD,no,4,4,0,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ANALYTICS;VW_REP_ACCOUNT_ACTIVITY_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REP_ACCOUNT_ACTIVITY_LOAD,no,301,7,0,,,,,,,,
ANALYTICS;VW_REP_ACCOUNT_BRAND_SEGMENT_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REP_ACCOUNT_BRAND_SEGMENT_LOAD,no,183,5,0,Vault CRM,,,,,,,
ANALYTICS;VW_REP_ACCOUNT_CONCENT_LOAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,VIEW,VW_REP_ACCOUNT_CONCENT_LOAD,no,3,3,0,Truman,,,,,,,Truman
